"산업분류","항목","단위","2020 년",
"금속 주조 및 기타 야금용 기계 제조업","주요생산비[백만원]","백만원","206275",
"금속 주조 및 기타 야금용 기계 제조업","부가가치[백만원]","백만원","178030",
"금속 주조 및 기타 야금용 기계 제조업","유형자산(연말)[백만원]","백만원","207952",
"금속 주조 및 기타 야금용 기계 제조업","사업체수[개]","개","63",
"금속 주조 및 기타 야금용 기계 제조업","종사자수[명]","명","1667",
"금속 주조 및 기타 야금용 기계 제조업","급여총액[백만원]","백만원","73953",
"금속 주조 및 기타 야금용 기계 제조업","출하액[백만원]","백만원","381522",
"금속 주조 및 기타 야금용 기계 제조업","주요생산비[백만원]","백만원","206275",
"금속 주조 및 기타 야금용 기계 제조업","부가가치[백만원]","백만원","178030",
"금속 주조 및 기타 야금용 기계 제조업","유형자산(연말)[백만원]","백만원","207952",
"건설 및 광업용 기계장비 제조업","사업체수[개]","개","392",
"건설 및 광업용 기계장비 제조업","종사자수[명]","명","18251",
"건설 및 광업용 기계장비 제조업","급여총액[백만원]","백만원","932062",
"건설 및 광업용 기계장비 제조업","출하액[백만원]","백만원","9582990",
"건설 및 광업용 기계장비 제조업","주요생산비[백만원]","백만원","6389629",
"건설 및 광업용 기계장비 제조업","부가가치[백만원]","백만원","3112532",
"건설 및 광업용 기계장비 제조업","유형자산(연말)[백만원]","백만원","4285010",
"건설 및 채광용 기계장비 제조업","사업체수[개]","개","330",
"건설 및 채광용 기계장비 제조업","종사자수[명]","명","16992",
"건설 및 채광용 기계장비 제조업","급여총액[백만원]","백만원","872304",
"건설 및 채광용 기계장비 제조업","출하액[백만원]","백만원","9251590",
"건설 및 채광용 기계장비 제조업","주요생산비[백만원]","백만원","6207046",
"건설 및 채광용 기계장비 제조업","부가가치[백만원]","백만원","2964022",
"건설 및 채광용 기계장비 제조업","유형자산(연말)[백만원]","백만원","4098306",
"광물처리 및 취급장비 제조업","사업체수[개]","개","62",
"광물처리 및 취급장비 제조업","종사자수[명]","명","1259",
"광물처리 및 취급장비 제조업","급여총액[백만원]","백만원","59758",
"광물처리 및 취급장비 제조업","출하액[백만원]","백만원","331400",
"광물처리 및 취급장비 제조업","주요생산비[백만원]","백만원","182583",
"광물처리 및 취급장비 제조업","부가가치[백만원]","백만원","148510",
"광물처리 및 취급장비 제조업","유형자산(연말)[백만원]","백만원","186704",
"음ㆍ식료품 및 담배 가공기계 제조업","사업체수[개]","개","115",
"음ㆍ식료품 및 담배 가공기계 제조업","종사자수[명]","명","2437",
"음ㆍ식료품 및 담배 가공기계 제조업","급여총액[백만원]","백만원","105480",
"음ㆍ식료품 및 담배 가공기계 제조업","출하액[백만원]","백만원","605284",
"음ㆍ식료품 및 담배 가공기계 제조업","주요생산비[백만원]","백만원","342579",
"음ㆍ식료품 및 담배 가공기계 제조업","부가가치[백만원]","백만원","258780",
"음ㆍ식료품 및 담배 가공기계 제조업","유형자산(연말)[백만원]","백만원","278432",
"음ㆍ식료품 및 담배 가공기계 제조업","사업체수[개]","개","115",
"음ㆍ식료품 및 담배 가공기계 제조업","종사자수[명]","명","2437",
"음ㆍ식료품 및 담배 가공기계 제조업","급여총액[백만원]","백만원","105480",
"음ㆍ식료품 및 담배 가공기계 제조업","출하액[백만원]","백만원","605284",
"음ㆍ식료품 및 담배 가공기계 제조업","주요생산비[백만원]","백만원","342579",
"음ㆍ식료품 및 담배 가공기계 제조업","부가가치[백만원]","백만원","258780",
"음ㆍ식료품 및 담배 가공기계 제조업","유형자산(연말)[백만원]","백만원","278432",
"섬유, 의복 및 가죽 가공기계 제조업","사업체수[개]","개","79",
"섬유, 의복 및 가죽 가공기계 제조업","종사자수[명]","명","1671",
"섬유, 의복 및 가죽 가공기계 제조업","급여총액[백만원]","백만원","63250",
"섬유, 의복 및 가죽 가공기계 제조업","출하액[백만원]","백만원","368909",
"섬유, 의복 및 가죽 가공기계 제조업","주요생산비[백만원]","백만원","215185",
"섬유, 의복 및 가죽 가공기계 제조업","부가가치[백만원]","백만원","164414",
"섬유, 의복 및 가죽 가공기계 제조업","유형자산(연말)[백만원]","백만원","222470",
"산업용 섬유 세척, 염색, 정리 및 가공 기계 제조업","사업체수[개]","개","27",
"산업용 섬유 세척, 염색, 정리 및 가공 기계 제조업","종사자수[명]","명","589",
"산업용 섬유 세척, 염색, 정리 및 가공 기계 제조업","급여총액[백만원]","백만원","20051",
"산업용 섬유 세척, 염색, 정리 및 가공 기계 제조업","출하액[백만원]","백만원","127518",
"산업용 섬유 세척, 염색, 정리 및 가공 기계 제조업","주요생산비[백만원]","백만원","76296",
"산업용 섬유 세척, 염색, 정리 및 가공 기계 제조업","부가가치[백만원]","백만원","54973",
"산업용 섬유 세척, 염색, 정리 및 가공 기계 제조업","유형자산(연말)[백만원]","백만원","65167",
"기타 섬유, 의복 및 가죽 가공 기계 제조업","사업체수[개]","개","52",
"기타 섬유, 의복 및 가죽 가공 기계 제조업","종사자수[명]","명","1082",
"기타 섬유, 의복 및 가죽 가공 기계 제조업","급여총액[백만원]","백만원","43199",
"기타 섬유, 의복 및 가죽 가공 기계 제조업","출하액[백만원]","백만원","241391",
"기타 섬유, 의복 및 가죽 가공 기계 제조업","주요생산비[백만원]","백만원","138889",
"기타 섬유, 의복 및 가죽 가공 기계 제조업","부가가치[백만원]","백만원","109441",
"기타 섬유, 의복 및 가죽 가공 기계 제조업","유형자산(연말)[백만원]","백만원","157303",
"반도체 및 디스플레이 제조용 기계 제조업","사업체수[개]","개","1115",
"반도체 및 디스플레이 제조용 기계 제조업","종사자수[명]","명","56403",
"반도체 및 디스플레이 제조용 기계 제조업","급여총액[백만원]","백만원","2848996",
"반도체 및 디스플레이 제조용 기계 제조업","출하액[백만원]","백만원","22925167",
"반도체 및 디스플레이 제조용 기계 제조업","주요생산비[백만원]","백만원","13959279",
"반도체 및 디스플레이 제조용 기계 제조업","부가가치[백만원]","백만원","9264749",
"반도체 및 디스플레이 제조용 기계 제조업","유형자산(연말)[백만원]","백만원","7465369",
"반도체 제조용 기계 제조업","사업체수[개]","개","940",
"반도체 제조용 기계 제조업","종사자수[명]","명","43319",
"반도체 제조용 기계 제조업","급여총액[백만원]","백만원","2153152",
"반도체 제조용 기계 제조업","출하액[백만원]","백만원","16471795",
"반도체 제조용 기계 제조업","주요생산비[백만원]","백만원","10021155",
"반도체 제조용 기계 제조업","부가가치[백만원]","백만원","6767843",
"반도체 제조용 기계 제조업","유형자산(연말)[백만원]","백만원","5765370",
"디스플레이 제조용 기계 제조업","사업체수[개]","개","175",
"디스플레이 제조용 기계 제조업","종사자수[명]","명","13084",
"디스플레이 제조용 기계 제조업","급여총액[백만원]","백만원","695844",
"디스플레이 제조용 기계 제조업","출하액[백만원]","백만원","6453372",
"디스플레이 제조용 기계 제조업","주요생산비[백만원]","백만원","3938124",
"디스플레이 제조용 기계 제조업","부가가치[백만원]","백만원","2496906",
"디스플레이 제조용 기계 제조업","유형자산(연말)[백만원]","백만원","1699999",
"산업용 로봇 제조업","사업체수[개]","개","171",
"산업용 로봇 제조업","종사자수[명]","명","5083",
"산업용 로봇 제조업","급여총액[백만원]","백만원","243686",
"산업용 로봇 제조업","출하액[백만원]","백만원","1876404",
"산업용 로봇 제조업","주요생산비[백만원]","백만원","1192919",
"산업용 로봇 제조업","부가가치[백만원]","백만원","674930",
"산업용 로봇 제조업","유형자산(연말)[백만원]","백만원","777591",
"산업용 로봇 제조업","사업체수[개]","개","171",
"산업용 로봇 제조업","종사자수[명]","명","5083",
"산업용 로봇 제조업","급여총액[백만원]","백만원","243686",
"산업용 로봇 제조업","출하액[백만원]","백만원","1876404",
"산업용 로봇 제조업","주요생산비[백만원]","백만원","1192919",
"산업용 로봇 제조업","부가가치[백만원]","백만원","674930",
"산업용 로봇 제조업","유형자산(연말)[백만원]","백만원","777591",
"기타 특수 목적용 기계 제조업","사업체수[개]","개","2235",
"기타 특수 목적용 기계 제조업","종사자수[명]","명","59395",
"기타 특수 목적용 기계 제조업","급여총액[백만원]","백만원","2613395",
"기타 특수 목적용 기계 제조업","출하액[백만원]","백만원","15219217",
"기타 특수 목적용 기계 제조업","주요생산비[백만원]","백만원","8660474",
"기타 특수 목적용 기계 제조업","부가가치[백만원]","백만원","6554239",
"기타 특수 목적용 기계 제조업","유형자산(연말)[백만원]","백만원","8337275",
"펄프 및 종이 가공용 기계 제조업","사업체수[개]","개","48",
"펄프 및 종이 가공용 기계 제조업","종사자수[명]","명","1119",
"펄프 및 종이 가공용 기계 제조업","급여총액[백만원]","백만원","46271",
"펄프 및 종이 가공용 기계 제조업","출하액[백만원]","백만원","225560",
"펄프 및 종이 가공용 기계 제조업","주요생산비[백만원]","백만원","109108",
"펄프 및 종이 가공용 기계 제조업","부가가치[백만원]","백만원","111601",
"펄프 및 종이 가공용 기계 제조업","유형자산(연말)[백만원]","백만원","125734",
"고무, 화학섬유 및 플라스틱 성형기 제조업","사업체수[개]","개","139",
"고무, 화학섬유 및 플라스틱 성형기 제조업","종사자수[명]","명","4413",
"고무, 화학섬유 및 플라스틱 성형기 제조업","급여총액[백만원]","백만원","197402",
"고무, 화학섬유 및 플라스틱 성형기 제조업","출하액[백만원]","백만원","1303489",
"고무, 화학섬유 및 플라스틱 성형기 제조업","주요생산비[백만원]","백만원","780345",
"고무, 화학섬유 및 플라스틱 성형기 제조업","부가가치[백만원]","백만원","509422",
"고무, 화학섬유 및 플라스틱 성형기 제조업","유형자산(연말)[백만원]","백만원","654553",
"인쇄 및 제책용 기계 제조업","사업체수[개]","개","73",
"인쇄 및 제책용 기계 제조업","종사자수[명]","명","1760",
"인쇄 및 제책용 기계 제조업","급여총액[백만원]","백만원","75474",
"인쇄 및 제책용 기계 제조업","출하액[백만원]","백만원","373732",
"인쇄 및 제책용 기계 제조업","주요생산비[백만원]","백만원","184657",
"인쇄 및 제책용 기계 제조업","부가가치[백만원]","백만원","212015",
"인쇄 및 제책용 기계 제조업","유형자산(연말)[백만원]","백만원","262007",
"주형 및 금형 제조업","사업체수[개]","개","1419",
"주형 및 금형 제조업","종사자수[명]","명","37484",
"주형 및 금형 제조업","급여총액[백만원]","백만원","1658519",
"주형 및 금형 제조업","출하액[백만원]","백만원","9030777",
"주형 및 금형 제조업","주요생산비[백만원]","백만원","5050087",
"주형 및 금형 제조업","부가가치[백만원]","백만원","3900394",
"주형 및 금형 제조업","유형자산(연말)[백만원]","백만원","5101159",
"그 외 기타 특수목적용 기계 제조업","사업체수[개]","개","556",
"그 외 기타 특수목적용 기계 제조업","종사자수[명]","명","14619",
"그 외 기타 특수목적용 기계 제조업","급여총액[백만원]","백만원","635729",
"그 외 기타 특수목적용 기계 제조업","출하액[백만원]","백만원","4285659",
"그 외 기타 특수목적용 기계 제조업","주요생산비[백만원]","백만원","2536277",
"그 외 기타 특수목적용 기계 제조업","부가가치[백만원]","백만원","1820807",
"그 외 기타 특수목적용 기계 제조업","유형자산(연말)[백만원]","백만원","2193822",
"자동차 및 트레일러 제조업","사업체수[개]","개","4639",
"자동차 및 트레일러 제조업","종사자수[명]","명","331593",
"자동차 및 트레일러 제조업","급여총액[백만원]","백만원","17710273",
"자동차 및 트레일러 제조업","출하액[백만원]","백만원","195212910",
"자동차 및 트레일러 제조업","주요생산비[백만원]","백만원","141347773",
"자동차 및 트레일러 제조업","부가가치[백만원]","백만원","54038369",
"자동차 및 트레일러 제조업","유형자산(연말)[백만원]","백만원","60317730",
"자동차용 엔진 및 자동차 제조업","사업체수[개]","개","32",
"자동차용 엔진 및 자동차 제조업","종사자수[명]","명","85508",
"자동차용 엔진 및 자동차 제조업","급여총액[백만원]","백만원","6977292",
"자동차용 엔진 및 자동차 제조업","출하액[백만원]","백만원","90716116",
"자동차용 엔진 및 자동차 제조업","주요생산비[백만원]","백만원","68036085",
"자동차용 엔진 및 자동차 제조업","부가가치[백만원]","백만원","22721443",
"자동차용 엔진 및 자동차 제조업","유형자산(연말)[백만원]","백만원","20718053",
"자동차용 엔진 제조업","사업체수[개]","개","7",
"자동차용 엔진 제조업","종사자수[명]","명","1365",
"자동차용 엔진 제조업","급여총액[백만원]","백만원","60922",
"자동차용 엔진 제조업","출하액[백만원]","백만원","1141858",
"자동차용 엔진 제조업","주요생산비[백만원]","백만원","937343",
"자동차용 엔진 제조업","부가가치[백만원]","백만원","190001",
"자동차용 엔진 제조업","유형자산(연말)[백만원]","백만원","432548",
"자동차용 엔진 제조업","사업체수[개]","개","7",
"자동차용 엔진 제조업","종사자수[명]","명","1365",
"자동차용 엔진 제조업","급여총액[백만원]","백만원","60922",
"자동차용 엔진 제조업","출하액[백만원]","백만원","1141858",
"자동차용 엔진 제조업","주요생산비[백만원]","백만원","937343",
"자동차용 엔진 제조업","부가가치[백만원]","백만원","190001",
"자동차용 엔진 제조업","유형자산(연말)[백만원]","백만원","432548",
"자동차 제조업","사업체수[개]","개","25",
"자동차 제조업","종사자수[명]","명","84143",
"자동차 제조업","급여총액[백만원]","백만원","6916370",
"자동차 제조업","출하액[백만원]","백만원","89574258",
"자동차 제조업","주요생산비[백만원]","백만원","67098742",
"자동차 제조업","부가가치[백만원]","백만원","22531442",
"자동차 제조업","유형자산(연말)[백만원]","백만원","20285505",
"승용차 및 기타 여객용 자동차 제조업","사업체수[개]","개","22",
"승용차 및 기타 여객용 자동차 제조업","종사자수[명]","명","77830",
"승용차 및 기타 여객용 자동차 제조업","급여총액[백만원]","백만원","6415930",
"승용차 및 기타 여객용 자동차 제조업","출하액[백만원]","백만원","86460485",
"승용차 및 기타 여객용 자동차 제조업","주요생산비[백만원]","백만원","64700748",
"승용차 및 기타 여객용 자동차 제조업","부가가치[백만원]","백만원","21858962",
"승용차 및 기타 여객용 자동차 제조업","유형자산(연말)[백만원]","백만원","19247709",
"화물자동차 및 특수목적용 자동차 제조업","사업체수[개]","개","3",
"화물자동차 및 특수목적용 자동차 제조업","종사자수[명]","명","6313",
"화물자동차 및 특수목적용 자동차 제조업","급여총액[백만원]","백만원","500440",
"화물자동차 및 특수목적용 자동차 제조업","출하액[백만원]","백만원","3113773",
"화물자동차 및 특수목적용 자동차 제조업","주요생산비[백만원]","백만원","2397994",
"화물자동차 및 특수목적용 자동차 제조업","부가가치[백만원]","백만원","672480",
"화물자동차 및 특수목적용 자동차 제조업","유형자산(연말)[백만원]","백만원","1037796",
"자동차 차체 및 트레일러 제조업","사업체수[개]","개","293",
"자동차 차체 및 트레일러 제조업","종사자수[명]","명","8865",
"자동차 차체 및 트레일러 제조업","급여총액[백만원]","백만원","367735",
"자동차 차체 및 트레일러 제조업","출하액[백만원]","백만원","3294048",
"자동차 차체 및 트레일러 제조업","주요생산비[백만원]","백만원","2305193",
"자동차 차체 및 트레일러 제조업","부가가치[백만원]","백만원","991976",
"자동차 차체 및 트레일러 제조업","유형자산(연말)[백만원]","백만원","1413765",
"자동차 차체 및 트레일러 제조업","사업체수[개]","개","293",
"자동차 차체 및 트레일러 제조업","종사자수[명]","명","8865",
"자동차 차체 및 트레일러 제조업","급여총액[백만원]","백만원","367735",
"자동차 차체 및 트레일러 제조업","출하액[백만원]","백만원","3294048",
"자동차 차체 및 트레일러 제조업","주요생산비[백만원]","백만원","2305193",
"자동차 차체 및 트레일러 제조업","부가가치[백만원]","백만원","991976",
"자동차 차체 및 트레일러 제조업","유형자산(연말)[백만원]","백만원","1413765",
"차체 및 특장차 제조업","사업체수[개]","개","241",
"차체 및 특장차 제조업","종사자수[명]","명","7619",
"차체 및 특장차 제조업","급여총액[백만원]","백만원","319006",
"차체 및 특장차 제조업","출하액[백만원]","백만원","2954943",
"차체 및 특장차 제조업","주요생산비[백만원]","백만원","2092214",
"차체 및 특장차 제조업","부가가치[백만원]","백만원","869612",
"차체 및 특장차 제조업","유형자산(연말)[백만원]","백만원","1217647",
"자동차 구조 및 장치 변경업","사업체수[개]","개","12",
"자동차 구조 및 장치 변경업","종사자수[명]","명","231",
"자동차 구조 및 장치 변경업","급여총액[백만원]","백만원","10765",
"자동차 구조 및 장치 변경업","출하액[백만원]","백만원","63656",
"자동차 구조 및 장치 변경업","주요생산비[백만원]","백만원","42484",
"자동차 구조 및 장치 변경업","부가가치[백만원]","백만원","21370",
"자동차 구조 및 장치 변경업","유형자산(연말)[백만원]","백만원","47954",
"트레일러 및 세미트레일러 제조업","사업체수[개]","개","40",
"트레일러 및 세미트레일러 제조업","종사자수[명]","명","1015",
"트레일러 및 세미트레일러 제조업","급여총액[백만원]","백만원","37964",
"트레일러 및 세미트레일러 제조업","출하액[백만원]","백만원","275449",
"트레일러 및 세미트레일러 제조업","주요생산비[백만원]","백만원","170495",
"트레일러 및 세미트레일러 제조업","부가가치[백만원]","백만원","100994",
"트레일러 및 세미트레일러 제조업","유형자산(연말)[백만원]","백만원","148164",
"자동차 신품 부품 제조업","사업체수[개]","개","4249",
"자동차 신품 부품 제조업","종사자수[명]","명","235661",
"자동차 신품 부품 제조업","급여총액[백만원]","백만원","10312357",
"자동차 신품 부품 제조업","출하액[백만원]","백만원","100901809",
"자동차 신품 부품 제조업","주요생산비[백만원]","백만원","70827823",
"자동차 신품 부품 제조업","부가가치[백만원]","백만원","30202547",
"자동차 신품 부품 제조업","유형자산(연말)[백만원]","백만원","37980874",
"자동차 엔진용 신품 부품 제조업","사업체수[개]","개","766",
"자동차 엔진용 신품 부품 제조업","종사자수[명]","명","42640",
"자동차 엔진용 신품 부품 제조업","급여총액[백만원]","백만원","1827821",
"자동차 엔진용 신품 부품 제조업","출하액[백만원]","백만원","14811676",
"자동차 엔진용 신품 부품 제조업","주요생산비[백만원]","백만원","9944321",
"자동차 엔진용 신품 부품 제조업","부가가치[백만원]","백만원","4982373",
"자동차 엔진용 신품 부품 제조업","유형자산(연말)[백만원]","백만원","7490195",
"자동차 엔진용 신품 부품 제조업","사업체수[개]","개","766",
"자동차 엔진용 신품 부품 제조업","종사자수[명]","명","42640",
"자동차 엔진용 신품 부품 제조업","급여총액[백만원]","백만원","1827821",
"자동차 엔진용 신품 부품 제조업","출하액[백만원]","백만원","14811676",
"자동차 엔진용 신품 부품 제조업","주요생산비[백만원]","백만원","9944321",
"자동차 엔진용 신품 부품 제조업","부가가치[백만원]","백만원","4982373",
"자동차 엔진용 신품 부품 제조업","유형자산(연말)[백만원]","백만원","7490195",
"자동차 차체용 신품 부품 제조업","사업체수[개]","개","857",
"자동차 차체용 신품 부품 제조업","종사자수[명]","명","49160",
"자동차 차체용 신품 부품 제조업","급여총액[백만원]","백만원","2049212",
"자동차 차체용 신품 부품 제조업","출하액[백만원]","백만원","22546725",
"자동차 차체용 신품 부품 제조업","주요생산비[백만원]","백만원","15925492",
"자동차 차체용 신품 부품 제조업","부가가치[백만원]","백만원","6656140",
"자동차 차체용 신품 부품 제조업","유형자산(연말)[백만원]","백만원","8995574",
"자동차 차체용 신품 부품 제조업","사업체수[개]","개","857",
"자동차 차체용 신품 부품 제조업","종사자수[명]","명","49160",
"자동차 차체용 신품 부품 제조업","급여총액[백만원]","백만원","2049212",
"자동차 차체용 신품 부품 제조업","출하액[백만원]","백만원","22546725",
"자동차 차체용 신품 부품 제조업","주요생산비[백만원]","백만원","15925492",
"자동차 차체용 신품 부품 제조업","부가가치[백만원]","백만원","6656140",
"자동차 차체용 신품 부품 제조업","유형자산(연말)[백만원]","백만원","8995574",
"자동차용 신품 동력전달장치 및 전기장치 제조업","사업체수[개]","개","967",
"자동차용 신품 동력전달장치 및 전기장치 제조업","종사자수[명]","명","61177",
"자동차용 신품 동력전달장치 및 전기장치 제조업","급여총액[백만원]","백만원","2891756",
"자동차용 신품 동력전달장치 및 전기장치 제조업","출하액[백만원]","백만원","33404629",
"자동차용 신품 동력전달장치 및 전기장치 제조업","주요생산비[백만원]","백만원","23769061",
"자동차용 신품 동력전달장치 및 전기장치 제조업","부가가치[백만원]","백만원","9553372",
"자동차용 신품 동력전달장치 및 전기장치 제조업","유형자산(연말)[백만원]","백만원","10466701",
"자동차용 신품 동력전달장치 제조업","사업체수[개]","개","634",
"자동차용 신품 동력전달장치 제조업","종사자수[명]","명","34794",
"자동차용 신품 동력전달장치 제조업","급여총액[백만원]","백만원","1627032",
"자동차용 신품 동력전달장치 제조업","출하액[백만원]","백만원","18810997",
"자동차용 신품 동력전달장치 제조업","주요생산비[백만원]","백만원","12923255",
"자동차용 신품 동력전달장치 제조업","부가가치[백만원]","백만원","5802138",
"자동차용 신품 동력전달장치 제조업","유형자산(연말)[백만원]","백만원","7485098",
"자동차용 신품 전기장치 제조업","사업체수[개]","개","333",
"자동차용 신품 전기장치 제조업","종사자수[명]","명","26383",
"자동차용 신품 전기장치 제조업","급여총액[백만원]","백만원","1264724",
"자동차용 신품 전기장치 제조업","출하액[백만원]","백만원","14593632",
"자동차용 신품 전기장치 제조업","주요생산비[백만원]","백만원","10845806",
"자동차용 신품 전기장치 제조업","부가가치[백만원]","백만원","3751234",
"자동차용 신품 전기장치 제조업","유형자산(연말)[백만원]","백만원","2981603",
"자동차용 기타 신품 부품 제조업","사업체수[개]","개","1659",
"자동차용 기타 신품 부품 제조업","종사자수[명]","명","82684",
"자동차용 기타 신품 부품 제조업","급여총액[백만원]","백만원","3543568",
"자동차용 기타 신품 부품 제조업","출하액[백만원]","백만원","30138779",
"자동차용 기타 신품 부품 제조업","주요생산비[백만원]","백만원","21188949",
"자동차용 기타 신품 부품 제조업","부가가치[백만원]","백만원","9010662",
"자동차용 기타 신품 부품 제조업","유형자산(연말)[백만원]","백만원","11028404",
"자동차용 신품 조향장치 및 현가 장치 제조업","사업체수[개]","개","375",
"자동차용 신품 조향장치 및 현가 장치 제조업","종사자수[명]","명","18648",
"자동차용 신품 조향장치 및 현가 장치 제조업","급여총액[백만원]","백만원","893042",
"자동차용 신품 조향장치 및 현가 장치 제조업","출하액[백만원]","백만원","7098967",
"자동차용 신품 조향장치 및 현가 장치 제조업","주요생산비[백만원]","백만원","4858894",
"자동차용 신품 조향장치 및 현가 장치 제조업","부가가치[백만원]","백만원","2262817",
"자동차용 신품 조향장치 및 현가 장치 제조업","유형자산(연말)[백만원]","백만원","2859866",
"자동차용 신품 제동장치 제조업","사업체수[개]","개","243",
"자동차용 신품 제동장치 제조업","종사자수[명]","명","13400",
"자동차용 신품 제동장치 제조업","급여총액[백만원]","백만원","558958",
"자동차용 신품 제동장치 제조업","출하액[백만원]","백만원","4688832",
"자동차용 신품 제동장치 제조업","주요생산비[백만원]","백만원","3380158",
"자동차용 신품 제동장치 제조업","부가가치[백만원]","백만원","1292608",
"자동차용 신품 제동장치 제조업","유형자산(연말)[백만원]","백만원","2364164",
"자동차용 신품 의자 제조업","사업체수[개]","개","267",
"자동차용 신품 의자 제조업","종사자수[명]","명","13715",
"자동차용 신품 의자 제조업","급여총액[백만원]","백만원","587697",
"자동차용 신품 의자 제조업","출하액[백만원]","백만원","6931909",
"자동차용 신품 의자 제조업","주요생산비[백만원]","백만원","5412064",
"자동차용 신품 의자 제조업","부가가치[백만원]","백만원","1576383",
"자동차용 신품 의자 제조업","유형자산(연말)[백만원]","백만원","1522457",
"그 외 자동차용 신품 부품 제조업","사업체수[개]","개","774",
"그 외 자동차용 신품 부품 제조업","종사자수[명]","명","36921",
"그 외 자동차용 신품 부품 제조업","급여총액[백만원]","백만원","1503871",
"그 외 자동차용 신품 부품 제조업","출하액[백만원]","백만원","11419071",
"그 외 자동차용 신품 부품 제조업","주요생산비[백만원]","백만원","7537833",
"그 외 자동차용 신품 부품 제조업","부가가치[백만원]","백만원","3878854",
"그 외 자동차용 신품 부품 제조업","유형자산(연말)[백만원]","백만원","4281917",
"자동차 재제조 부품 제조업","사업체수[개]","개","65",
"자동차 재제조 부품 제조업","종사자수[명]","명","1559",
"자동차 재제조 부품 제조업","급여총액[백만원]","백만원","52889",
"자동차 재제조 부품 제조업","출하액[백만원]","백만원","300937",
"자동차 재제조 부품 제조업","주요생산비[백만원]","백만원","178672",
"자동차 재제조 부품 제조업","부가가치[백만원]","백만원","122403",
"자동차 재제조 부품 제조업","유형자산(연말)[백만원]","백만원","205038",
"자동차 재제조 부품 제조업","사업체수[개]","개","65",
"자동차 재제조 부품 제조업","종사자수[명]","명","1559",
"자동차 재제조 부품 제조업","급여총액[백만원]","백만원","52889",
"자동차 재제조 부품 제조업","출하액[백만원]","백만원","300937",
"자동차 재제조 부품 제조업","주요생산비[백만원]","백만원","178672",
"자동차 재제조 부품 제조업","부가가치[백만원]","백만원","122403",
"자동차 재제조 부품 제조업","유형자산(연말)[백만원]","백만원","205038",
"자동차 재제조 부품 제조업","사업체수[개]","개","65",
"자동차 재제조 부품 제조업","종사자수[명]","명","1559",
"자동차 재제조 부품 제조업","급여총액[백만원]","백만원","52889",
"자동차 재제조 부품 제조업","출하액[백만원]","백만원","300937",
"자동차 재제조 부품 제조업","주요생산비[백만원]","백만원","178672",
"자동차 재제조 부품 제조업","부가가치[백만원]","백만원","122403",
"자동차 재제조 부품 제조업","유형자산(연말)[백만원]","백만원","205038",
"기타 운송장비 제조업","사업체수[개]","개","1419",
"기타 운송장비 제조업","종사자수[명]","명","123315",
"기타 운송장비 제조업","급여총액[백만원]","백만원","5928369",
"기타 운송장비 제조업","출하액[백만원]","백만원","46520323",
"기타 운송장비 제조업","주요생산비[백만원]","백만원","31822858",
"기타 운송장비 제조업","부가가치[백만원]","백만원","14598454",
"기타 운송장비 제조업","유형자산(연말)[백만원]","백만원","27248184",
"선박 및 보트 건조업","사업체수[개]","개","1073",
"선박 및 보트 건조업","종사자수[명]","명","96004",
"선박 및 보트 건조업","급여총액[백만원]","백만원","4436526",
"선박 및 보트 건조업","출하액[백만원]","백만원","36049788",
"선박 및 보트 건조업","주요생산비[백만원]","백만원","25529154",
"선박 및 보트 건조업","부가가치[백만원]","백만원","10313390",
"선박 및 보트 건조업","유형자산(연말)[백만원]","백만원","22154621",
"선박 및 수상 부유 구조물 건조업","사업체수[개]","개","1068",
"선박 및 수상 부유 구조물 건조업","종사자수[명]","명","95916",
"선박 및 수상 부유 구조물 건조업","급여총액[백만원]","백만원","4434009",
"선박 및 수상 부유 구조물 건조업","출하액[백만원]","백만원","36036356",
"선박 및 수상 부유 구조물 건조업","주요생산비[백만원]","백만원","25523083",
"선박 및 수상 부유 구조물 건조업","부가가치[백만원]","백만원","10306199",
"선박 및 수상 부유 구조물 건조업","유형자산(연말)[백만원]","백만원","22139905",
"강선 건조업","사업체수[개]","개","65",
"강선 건조업","종사자수[명]","명","47310",
"강선 건조업","급여총액[백만원]","백만원","2591257",
"강선 건조업","출하액[백만원]","백만원","28833415",
"강선 건조업","주요생산비[백만원]","백만원","22024146",
"강선 건조업","부가가치[백만원]","백만원","6661366",
"강선 건조업","유형자산(연말)[백만원]","백만원","17745964",
"합성수지선 건조업","사업체수[개]","개","42",
"합성수지선 건조업","종사자수[명]","명","726",
"합성수지선 건조업","급여총액[백만원]","백만원","26913",
"합성수지선 건조업","출하액[백만원]","백만원","143493",
"합성수지선 건조업","주요생산비[백만원]","백만원","82018",
"합성수지선 건조업","부가가치[백만원]","백만원","58880",
"합성수지선 건조업","유형자산(연말)[백만원]","백만원","60036",
"기타 선박 건조업","사업체수[개]","개","37",
"기타 선박 건조업","종사자수[명]","명","2782",
"기타 선박 건조업","급여총액[백만원]","백만원","124893",
"기타 선박 건조업","출하액[백만원]","백만원","1083369",
"기타 선박 건조업","주요생산비[백만원]","백만원","537142",
"기타 선박 건조업","부가가치[백만원]","백만원","531404",
"기타 선박 건조업","유형자산(연말)[백만원]","백만원","541798",
"선박 구성 부분품 제조업","사업체수[개]","개","924",
"선박 구성 부분품 제조업","종사자수[명]","명","45098",
"선박 구성 부분품 제조업","급여총액[백만원]","백만원","1690946",
"선박 구성 부분품 제조업","출하액[백만원]","백만원","5976079",
